City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,hasaki,35.753,140.8201,6.22,45,0,2.7,JP,1707868455
281,north battleford,52.7812,-108.2991,-5.84,68,0,9.26,CA,1707868200
282,yuzhno-kurilsk,44.0271,145.8614,-0.06,87,2,1.92,RU,1707868456
283,nizhnegorskiy,45.443,34.7384,8.99,81,100,2.0,UA,1707868456
284,kombissiri,12.0667,-1.3356,25.99,9,80,3.95,BF,1707868456
285,ancud,-41.8682,-73.8287,15.23,73,22,0.63,CL,1707868457
286,gaspe,48.6581,-65.7528,-13.98,92,82,2.33,CA,1707868457
287,kailua-kona,19.6419,-155.9969,26.98,74,20,5.14,US,1707868457
288,boguchany,58.3828,97.4616,-19.53,100,100,1.34,RU,1707868458
289,pico truncado,-46.7992,-67.9577,25.78,14,0,1.39,AR,1707868458
290,jeremie,18.6446,-74.1139,25.49,82,44,0.86,HT,1707868459
291,puerto cabezas,14.0294,-83.3831,29.0,70,20,3.09,NI,1707868459
292,la'ie,21.6438,-157.9244,26.7,71,4,1.79,US,1707868459
293,lyantonde,-0.4064,31.1536,20.16,75,69,2.0,UG,1707868460
294,laojunmiao,33.3841,114.8906,11.58,86,11,2.93,CN,1707868460
295,mariental,52.2777,10.9865,6.77,82,100,3.26,DE,1707868460
296,noormarkku,61.5927,21.8685,-6.12,86,100,6.17,FI,1707868461
297,nova vicosa,-17.8908,-39.3725,25.5,87,63,2.52,BR,1707868461
298,yeniseysk,58.4532,92.1748,-17.48,97,100,2.29,RU,1707868462
299,gebeit,21.0667,36.3167,17.79,37,0,0.59,SD,1707868462
300,dean funes,-30.425,-64.3527,16.91,54,35,5.35,AR,1707868462
301,basco,40.3278,-91.2001,11.25,63,58,3.28,US,1707868463
302,bullange,50.4076,6.2578,6.55,96,100,5.66,BE,1707868463
303,tyukhtet,56.5398,89.3115,-11.51,94,100,3.89,RU,1707868464
304,naze,5.452,7.0567,27.39,79,58,2.61,NG,1707868464
305,el granada,37.5029,-122.4695,16.14,74,0,5.14,US,1707868464
306,egilsstadir,65.262,-14.4035,-4.06,80,20,1.54,IS,1707868465
307,zouerate,22.7374,-12.4729,25.32,23,22,2.43,MR,1707868465
308,queenstown,-45.0322,168.661,19.52,52,26,3.57,NZ,1707868465
309,daru,-9.0699,143.21,28.16,82,92,4.11,PG,1707868466
310,katsuura,35.1522,140.3207,13.04,56,0,3.59,JP,1707868466
311,coachella,33.6795,-116.1763,22.2,22,0,3.09,US,1707868466
312,piraquara,-25.4423,-49.0604,23.24,60,75,1.54,BR,1707868467
313,pemangkat,1.1561,108.9713,24.38,92,84,1.82,ID,1707868467
314,bouna,9.273,-2.997,27.3,18,4,1.64,CI,1707868467
315,acarau,-2.887,-40.1195,26.42,85,100,4.1,BR,1707868468
316,bridgewater,41.9904,-70.975,1.18,85,100,2.06,US,1707868468
317,afaahiti,-17.739,-149.29,28.51,92,100,15.35,PF,1707868469
318,tralee,52.2693,-9.7054,9.39,97,92,2.85,IE,1707868469
319,muisne,0.6104,-80.0186,26.14,88,43,2.77,EC,1707868470
320,fortuna,40.5974,-124.156,13.6,76,100,0.0,US,1707868470
321,parauapebas,-6.0697,-49.8903,23.44,98,92,0.96,BR,1707868470
322,geraldton,-28.7704,114.6147,30.09,26,0,6.69,AU,1707868470
323,mysore,12.3052,76.6554,18.06,83,35,2.1,IN,1707868471
324,beipiao,41.7998,120.7635,-1.78,43,57,7.9,CN,1707868471
325,labytnangi,66.6615,66.3811,-28.99,96,45,2.79,RU,1707868471
326,saint-paul,44.9497,-93.0931,1.53,60,75,3.09,US,1707868472
327,pirallahi,40.4592,50.334,6.08,70,100,4.92,AZ,1707868472
328,rabat,34.0224,-6.8345,17.54,100,75,2.06,MA,1707868472
329,mallawi,27.7319,30.8411,14.05,47,46,2.6,EG,1707868473
330,wau,7.7001,27.9909,28.36,19,87,1.94,SS,1707868473
331,kill devil hills,36.0321,-75.6776,8.32,75,0,0.0,US,1707868473
332,brookings,44.3115,-96.7984,3.0,80,100,2.57,US,1707868474
333,winnemucca,40.9724,-117.7348,8.98,40,100,3.09,US,1707868474
334,timbuktu,16.7719,-3.0087,26.72,8,88,3.9,ML,1707868474
335,altay,47.8258,88.1292,-16.83,60,39,3.11,CN,1707868475
336,ouani,-12.134,44.4272,27.4,84,90,4.71,KM,1707868475
337,flying fish cove,-10.4213,105.6744,25.24,94,10,0.51,CX,1707868476
338,sidirokastro,41.2352,23.3895,10.18,78,72,2.64,GR,1707868476
339,ewo,-0.8741,14.8169,25.23,77,98,2.48,CG,1707868476
340,aasiaat,68.7096,-52.8513,-30.67,94,23,5.08,GL,1707868477
341,omdurman,15.6446,32.4777,24.02,13,8,4.59,SD,1707868477
342,klyuchi,56.3182,160.8422,-18.75,83,11,0.56,RU,1707868477
343,talara,-4.5797,-81.2718,29.42,65,40,6.17,PE,1707868478
344,tazacorte,28.6429,-17.9326,19.93,63,20,1.54,ES,1707868478
345,bryan,30.6744,-96.37,17.86,42,0,2.06,US,1707868183
346,puerto rosario,-24.4432,-57.1425,23.7,93,100,2.77,PY,1707868479
347,grootfontein,-19.5644,18.1041,20.51,64,18,1.54,NA,1707868479
348,remire-montjoly,4.905,-52.2772,28.0,83,75,2.57,GF,1707868479
349,krasnopavlivka,49.146,36.3275,5.39,87,100,4.25,UA,1707868479
350,vorgashor,67.5812,63.7837,-30.55,98,8,3.23,RU,1707868480
351,pacocha,-10.3294,-77.1926,12.7,95,96,1.5,PE,1707868480
352,pudozh,61.8084,36.536,-25.4,98,13,2.21,RU,1707868480
353,jahangirabad,33.1153,47.363,12.76,53,78,2.96,IR,1707868481
354,simanggang,1.2376,111.4621,25.05,100,57,0.0,MY,1707868481
355,tikhvin,59.6443,33.5419,-15.47,88,6,4.22,RU,1707868481
356,gonzalez,30.5816,-87.2914,15.31,58,53,2.77,US,1707868342
357,posse,-14.0836,-46.3563,22.57,66,7,3.2,BR,1707868482
358,lebu,-37.61,-73.6559,15.02,85,47,4.83,CL,1707868482
359,ngerengere,-6.6949,37.7809,22.32,97,100,0.43,TZ,1707868483
360,whakatane,-37.9519,176.9946,24.75,73,55,2.68,NZ,1707868483
361,yatou,33.8084,104.3248,-2.97,85,98,3.48,CN,1707868483
362,miranda,-20.2401,-56.3845,24.47,88,87,0.99,BR,1707868484
363,cascais,38.7224,-9.3969,16.06,86,100,9.83,PT,1707868484
364,olyokminsk,60.373,120.4388,-25.25,96,100,1.91,RU,1707868484
365,cuamba,-14.798,36.5399,19.32,99,77,1.15,MZ,1707868485
366,namtsy,62.7182,129.6642,-27.35,96,100,2.32,RU,1707868485
367,axim,4.8654,-2.2422,27.69,89,5,3.21,GH,1707868485
368,sretensk,52.2432,117.6955,-17.65,98,100,1.18,RU,1707868486
369,kongoussi,13.3225,-1.5263,26.66,8,86,3.7,BF,1707868486
370,ciudad bolivar,8.1029,-63.547,30.62,47,100,5.7,VE,1707868487
371,freetown,8.479,-13.268,26.12,80,59,3.76,SL,1707868487
372,lorengau,-2.033,147.2789,28.81,76,95,4.71,PG,1707868487
373,nogliki,51.7954,143.1365,-14.05,91,100,6.09,RU,1707868488
374,tepalcingo,18.5951,-98.845,28.88,25,10,1.59,MX,1707868488
375,sinabang,2.4795,96.3806,27.33,78,69,1.02,ID,1707868488
376,kuchaiburi,22.2668,86.1706,17.17,58,100,0.93,IN,1707868489
377,san rafael,37.9735,-122.5311,15.02,75,0,2.06,US,1707868489
378,shindand,33.3056,62.1566,10.08,25,0,1.87,AF,1707868489
379,lamu,-2.2675,40.9011,26.16,82,60,5.64,KE,1707868490
380,lerwick,60.1531,-1.1427,7.01,75,78,5.78,GB,1707868490
381,leh,34.1642,77.5848,-14.52,62,19,0.98,IN,1707868490
382,kalmunai,7.4132,81.8269,26.01,84,80,5.72,LK,1707868491
383,thabazimbi,-24.5888,27.4118,22.24,38,3,2.28,ZA,1707868491
384,weinan,34.5037,109.4573,8.65,66,40,2.2,CN,1707868491
385,plastun,44.759,136.2864,1.21,61,71,1.38,RU,1707868492
386,akropong,5.9706,-0.0892,27.47,78,0,3.0,GH,1707868492
387,santa ana,33.7466,-117.8658,20.89,56,20,6.17,US,1707868444
388,kalabo,-14.995,22.6745,21.61,68,67,2.02,ZM,1707868493
389,darnah,32.7594,22.6383,13.69,67,22,5.9,LY,1707868493
390,nova sintra,14.8711,-24.6956,20.23,78,0,6.2,CV,1707868494
391,warren,42.4933,-83.0063,2.16,68,100,4.63,US,1707868494
392,dhidhdhoo,6.889,73.1134,27.45,73,34,3.94,MV,1707868494
393,nebaj,15.5545,-91.1456,23.47,95,92,1.15,GT,1707868495
394,gueltat zemmour,25.1488,-12.3695,24.28,27,73,4.82,MR,1707868495
395,beyneu,45.3214,55.1862,8.64,64,100,4.86,KZ,1707868495
396,garachico,28.3737,-16.764,25.46,50,18,0.75,ES,1707868496
397,tomah,43.9786,-90.504,1.88,48,0,0.0,US,1707868496
398,atherton,37.4538,-122.2058,16.96,71,75,6.17,US,1707868497
399,alofi,-19.0534,-169.9192,29.28,74,75,7.72,NU,1707868497
400,nadym,65.5336,72.5114,-36.25,94,16,4.04,RU,1707868497
401,praia,14.9163,-23.5095,22.32,83,20,3.09,CV,1707868497
402,enewetak,11.3409,162.3245,26.13,78,95,6.34,MH,1707868498
403,saint-philippe,45.3584,-73.479,1.17,73,20,1.03,CA,1707868498
404,thaba-tseka,-29.522,28.6084,14.16,47,3,1.11,LS,1707868498
405,al kut,32.501,45.8296,17.22,53,100,5.22,IQ,1707868499
406,yichun,27.817,114.4112,13.69,85,28,0.99,CN,1707868499
407,salalah,17.0175,54.1011,24.04,73,0,1.54,OM,1707868499
408,caleta de carquin,-11.0918,-77.6283,25.36,78,56,4.39,PE,1707868500
409,illapel,-31.6327,-71.1683,22.55,64,0,2.43,CL,1707868500
410,franklin,35.9252,-86.8689,10.06,62,3,1.98,US,1707868500
411,jining,35.4125,116.5849,9.74,80,1,2.57,CN,1707868501
412,ngama,4.1937,11.198,23.68,89,42,2.6,CM,1707868501
413,holbrook,34.9037,-110.1593,12.05,25,0,3.89,US,1707868501
414,vernon,49.0918,1.4887,10.45,85,100,5.47,FR,1707868502
415,pahrump,36.2083,-115.9839,15.83,34,57,1.79,US,1707868502
416,kiunga,-6.116,141.2982,25.23,94,100,0.99,PG,1707868502
417,chemolgan,43.3712,76.6259,-5.06,90,98,1.16,KZ,1707868503
418,tabou,4.4194,-7.3604,27.26,87,14,3.35,CI,1707868503
419,walvis bay,-22.9543,14.5075,17.53,88,14,2.06,NA,1707868504
420,alice springs,-23.6984,133.8813,33.45,27,0,6.17,AU,1707868263
421,monteagudo,41.962,-1.6939,5.64,78,73,1.85,ES,1707868505
422,arteche,11.6821,124.8624,26.12,71,54,4.05,PH,1707868506
423,biloela,-24.4025,150.5124,29.34,57,96,2.07,AU,1707868126
424,vamospercs,47.5267,21.8987,4.83,65,87,7.65,HU,1707868507
425,sierra grande,-41.6054,-65.3569,25.71,16,88,7.89,AR,1707868507
426,oodweyne,9.407,45.0636,20.71,58,2,4.41,SO,1707868508
427,bodaybo,57.85,114.204,-18.32,90,100,2.8,RU,1707868508
428,porto velho,-8.7495,-63.8735,26.03,94,40,0.0,BR,1707868509
429,cuenca,40.0681,-2.1348,9.54,90,76,1.03,ES,1707868509
430,murzuq,25.9141,13.9197,14.29,36,0,4.88,LY,1707868510
431,fauske,67.2367,15.7844,-16.78,80,100,5.52,NO,1707868510
432,as sulayyil,20.4597,45.5744,17.17,43,3,4.33,SA,1707868511
433,usinsk,65.9957,57.5571,-29.45,98,5,1.79,RU,1707868511
434,kourou,5.1581,-52.6426,28.01,88,15,4.12,GF,1707868512
435,kloulklubed,7.0415,134.2565,28.18,77,71,10.66,PW,1707868512
436,broome,-17.9567,122.224,30.94,70,40,4.63,AU,1707868512
437,ahau,-12.501,177.0479,28.63,78,99,7.87,FJ,1707868513
438,baharly,38.426,57.4293,14.85,30,76,2.14,TM,1707868513
439,boca do acre,-8.7553,-67.3931,22.7,98,100,0.43,BR,1707868514
440,torbat-e heydariyeh,35.2741,59.2194,7.32,33,7,0.77,IR,1707868514
441,ilabaya,-15.8085,-68.6562,11.31,97,94,3.74,BO,1707868515
442,okhotsk,59.3644,143.2411,-27.32,94,72,2.99,RU,1707868515
443,ji'an,27.0937,114.9614,14.73,83,48,1.78,CN,1707868515
444,maracas,-13.4409,-40.4331,19.0,94,27,2.9,BR,1707868516
445,baie-comeau,49.2118,-68.1801,-7.29,53,0,2.57,CA,1707868516
446,hun,29.1246,15.9403,12.67,70,4,6.25,LY,1707868516
447,takoradi,4.8874,-1.7519,27.75,89,3,3.2,GH,1707868517
448,khandyga,62.6478,135.5751,-36.18,100,100,0.93,RU,1707868517
449,tangalle,6.022,80.796,24.7,84,96,4.96,LK,1707868518
450,rutana,-3.9264,29.9906,15.73,88,99,1.19,BI,1707868518
451,sogndal,61.3298,6.7204,-2.47,96,99,2.07,NO,1707868518
452,sibay,52.7204,58.6655,-14.9,90,38,3.13,RU,1707868519
453,kidal,18.4408,1.4075,25.34,10,100,4.65,ML,1707868519
454,porto cristo,39.5423,3.3344,11.86,70,49,1.85,ES,1707868519
455,bhachau,23.2977,70.3459,18.43,43,32,4.46,IN,1707868520
456,la campana,37.5672,-5.4293,15.25,85,100,3.74,ES,1707868520
457,trashigang,27.3313,91.5521,9.55,79,83,1.28,BT,1707868520
458,makokou,0.5619,12.8526,24.31,79,98,1.83,GA,1707868521
459,puerto aysen,-45.4068,-72.6977,16.99,69,1,1.81,CL,1707868521
460,sitka,57.0525,-135.3376,5.9,70,0,0.0,US,1707868521
461,katabu,10.6948,7.5116,21.21,11,2,3.39,NG,1707868522
462,rongelap,11.1629,166.8943,26.28,67,90,7.32,MH,1707868522
463,anabar,-0.5078,166.9521,27.64,84,100,4.38,NR,1707868523
464,buala,-8.1455,159.593,29.52,65,87,3.13,SB,1707868523
465,oltinko'l,40.24,68.1511,9.57,49,100,2.16,UZ,1707868523
466,eyl,7.9807,49.8188,25.09,78,20,5.89,SO,1707868524
467,haysville,37.5645,-97.3523,16.12,40,40,5.14,US,1707868495
468,mejit,10.2843,170.8699,26.58,78,97,8.37,MH,1707868524
469,harper,41.3625,-92.051,8.06,60,62,2.09,US,1707868525
470,port blair,11.6645,92.739,24.68,88,40,0.0,IN,1707868525
471,viedma,-40.8084,-62.9947,20.96,32,2,7.08,AR,1707868525
472,petauke,-14.2502,31.3298,18.02,90,38,2.03,ZM,1707868526
473,huntsville,34.7298,-86.5859,9.63,60,0,2.24,US,1707868526
474,akjoujt,19.7436,-14.3855,24.88,28,16,4.33,MR,1707868526
475,sanford,35.4799,-79.1803,12.16,32,0,0.0,US,1707868527
476,pleiku,13.9716,108.0144,16.95,86,18,1.88,VN,1707868527
477,lander,42.8331,-108.7307,4.22,55,0,2.06,US,1707868245
478,dondo,-4.3951,15.3497,23.07,88,40,2.06,CD,1707868528
479,kas,12.5058,24.2859,22.87,16,21,1.74,SD,1707868528
480,meizhou,24.2918,116.1171,15.65,83,1,0.63,CN,1707868529
481,umba,66.678,34.3376,-26.02,99,97,2.43,RU,1707868529
482,guerrero negro,27.971,-114.0364,17.5,41,0,5.73,MX,1707868529
483,ixtapa,16.8033,-92.9054,18.34,78,34,2.2,MX,1707868530
484,sittwe,20.15,92.9,19.51,36,10,3.33,MM,1707868530
485,stettler,52.3229,-112.713,-5.14,93,99,6.69,CA,1707868375
486,goondiwindi,-28.4634,150.2886,25.27,66,66,5.37,AU,1707868531
487,jieshi,37.2755,121.8689,7.63,75,7,2.03,CN,1707868531
488,isfara,40.1233,70.6134,6.24,54,92,1.12,TJ,1707868531
489,khovd,48.0006,91.6452,-14.41,55,6,0.23,MN,1707868532
490,grand falls-windsor,48.9442,-55.6526,-11.0,98,86,0.53,CA,1707868532
491,palmas,44.3998,2.8434,2.99,75,44,0.71,FR,1707868532
492,zapotlanejo,20.6214,-103.0669,21.06,34,98,3.35,MX,1707868533
493,ciudad guayana,8.3224,-62.6897,27.93,77,100,2.68,VE,1707868533
494,peniscola,40.3576,0.4071,16.13,67,8,1.76,ES,1707868533
495,carutapera,-1.2017,-46.0206,24.37,95,100,2.22,BR,1707868534
496,cambria,37.7814,-89.1192,11.94,48,0,6.17,US,1707868534
497,thal,46.5656,10.783,-0.31,51,32,2.33,IT,1707868535
498,fort stockton,30.8919,-102.8837,21.02,14,0,6.69,US,1707868535
499,nema,16.6173,-7.2664,27.49,7,47,5.75,MR,1707868535
500,ashkasham,36.709,71.5768,-11.13,47,3,1.79,TJ,1707868536
501,sault ste. marie,46.5239,-84.3201,-5.02,72,100,5.66,CA,1707868536
502,hovd,48.0006,91.6452,-14.41,55,6,0.23,MN,1707868532
503,dickinson,46.8792,-102.7896,-0.66,74,100,5.14,US,1707868473
504,ulaangom,49.98,92.0689,-24.32,76,31,2.07,MN,1707868537
505,margate,51.3872,1.3838,11.66,93,100,3.58,GB,1707868521
506,praya,14.9163,-23.5095,22.32,83,20,3.09,CV,1707868497
507,bat khela,34.6134,71.9677,9.02,29,0,3.17,PK,1707868538
508,saldanha,-32.9978,17.9456,17.15,91,47,4.16,ZA,1707868538
509,fisterra,42.9065,-9.2638,16.01,95,66,7.79,ES,1707868539
510,el calafate,-50.3389,-72.2721,13.6,86,99,2.09,AR,1707868539
511,roxas,11.5895,122.7501,24.52,86,18,5.8,PH,1707868540
512,san juan del sur,11.2537,-85.8709,31.12,62,40,3.09,NI,1707868540
513,alotau,-10.3061,150.4464,31.1,62,33,1.45,PG,1707868540
514,shalya,57.2462,58.7292,-30.87,100,81,1.47,RU,1707868541
515,ippy,6.2606,21.2,26.48,20,29,1.51,CF,1707868541
516,vorkuta,67.5036,64.0627,-32.32,98,8,2.36,RU,1707868541
517,prado,41.9204,-5.4204,10.6,95,47,3.54,ES,1707868542
518,birao,10.2962,22.781,24.04,18,72,0.23,CF,1707868542
519,san patricio,27.9695,-97.7732,19.4,51,74,4.89,US,1707868542
520,chiquimulilla,14.0876,-90.3808,26.62,71,35,2.2,GT,1707868543
521,tucupita,9.066,-62.0543,27.17,64,92,3.28,VE,1707868543
522,negombo,7.2094,79.8331,26.03,94,40,4.63,LK,1707868543
523,arenapolis,-14.4602,-56.8437,23.79,80,71,0.82,BR,1707868544
524,mahalapye,-23.1116,26.8327,24.02,36,0,1.86,BW,1707868544
525,saint lucia,13.909,-60.9779,25.67,79,40,10.29,LC,1707868544
526,vadso,70.2267,29.7828,-12.01,79,40,10.29,NO,1707868545
527,thunder bay,48.4064,-89.2598,-5.94,63,20,2.57,CA,1707868545
528,tavrichanka,43.3267,131.8634,-3.12,79,100,2.5,RU,1707868546
529,tam ky,15.5674,108.4842,20.06,91,24,1.67,VN,1707868546
530,rabo de peixe,37.8083,-25.5851,15.04,94,40,5.66,PT,1707868546
531,la palma,28.6552,-17.8573,15.32,62,20,1.54,ES,1707868546
532,lazaro cardenas,20.225,-97.5931,20.1,83,38,2.91,MX,1707868547
533,hospet,15.2665,76.3872,20.3,73,85,3.38,IN,1707868547
534,farafangana,-22.8216,47.8307,24.16,89,100,0.81,MG,1707868547
535,preobrazheniye,42.9015,133.8988,2.23,68,54,2.96,RU,1707868548
536,tidjikja,18.5545,-11.4326,27.14,8,13,4.05,MR,1707868548
537,fuvahmulah,-0.2948,73.4241,28.29,77,99,6.53,MV,1707868548
538,novaya igirma,57.1442,103.9241,-19.24,99,100,1.66,RU,1707868549
539,formosa,23.5983,120.8354,12.13,41,0,0.13,TW,1707868549
540,karratha,-20.737,116.8479,28.04,74,71,5.11,AU,1707868549
541,akrehamn,59.2608,5.186,5.19,93,100,5.14,NO,1707868550
542,petoskey,45.3733,-84.9553,-1.83,68,0,3.09,US,1707868550
543,san jose del guaviare,2.5716,-72.6427,26.7,65,78,1.39,CO,1707868550
544,amahai,-3.3082,129.0011,27.12,71,94,2.89,ID,1707868551
545,alesund,62.7671,6.1688,5.08,65,69,6.09,NO,1707868551
546,colonia,50.9375,6.9603,9.93,78,75,4.12,DE,1707868243
547,bei'an,48.2401,126.5082,-14.93,95,100,2.13,CN,1707868552
548,boyolangu,-8.2106,114.3178,26.17,85,45,0.83,ID,1707868552
549,hami,42.8174,93.5142,-3.75,36,0,2.41,CN,1707868553
550,chikola,-6.0989,34.9561,19.2,95,100,0.71,TZ,1707868553
551,ribeira brava,32.6701,-17.065,20.46,73,80,1.65,PT,1707868554
552,conde,-11.813,-37.6139,25.49,87,43,2.35,BR,1707868554
553,bani walid,31.7584,14.0147,12.03,79,2,4.33,LY,1707868554
554,bol'sherech'ye,56.0946,74.6395,-6.89,95,100,5.75,RU,1707868555
555,la trinite,48.9894,1.2336,10.58,93,100,6.69,FR,1707868555
556,quesnel,52.9794,-122.4936,-1.6,80,0,1.03,CA,1707868555
557,sao raimundo das mangabeiras,-7.0236,-45.4769,25.02,82,94,1.02,BR,1707868556
558,al jawf,24.1985,23.2939,16.07,44,23,4.55,LY,1707868556
559,natal,-5.8054,-35.2081,26.11,94,75,2.06,BR,1707868556
560,bodo,67.2844,14.3817,-3.94,58,40,13.89,NO,1707868557
561,inda silase,14.1024,38.2825,15.97,24,6,1.2,ET,1707868557
562,yeraliyev,48.6475,70.3723,-3.57,95,100,8.03,KZ,1707868557
563,torteval,49.4302,-2.6639,11.62,100,75,6.69,GG,1707868558
